segment_id,timestamp,zone,congestion_index,seasonal_z,iso_score,iso_anomaly,z_anomaly,anomaly_agreement,incident_count
SEG026,2024-03-25 17:00:00,North,1.0,2.818,-0.0031,1,0,0,1
SEG026,2024-03-25 18:00:00,North,1.0,3.023,-0.0551,1,1,1,0
SEG026,2024-03-26 07:00:00,North,0.9817,2.984,-0.0198,1,0,0,1
SEG026,2024-03-29 18:00:00,North,1.0,2.674,-0.0218,1,0,0,1
SEG026,2024-04-19 14:00:00,North,1.0,4.316,-0.0307,1,1,1,1
SEG026,2024-04-23 12:00:00,North,0.965,3.564,-0.036,1,1,1,0
SEG026,2024-04-26 06:00:00,North,1.0,4.997,-0.0467,1,1,1,1
SEG026,2024-04-26 07:00:00,North,0.9799,5.005,-0.0001,1,1,1,0
SEG026,2024-05-21 17:00:00,North,1.0,2.841,-0.0338,1,0,0,1
SEG026,2024-05-27 09:00:00,North,1.0,4.659,-0.0347,1,1,1,1
SEG026,2024-06-13 16:00:00,North,1.0,5.249,-0.0093,1,1,1,1
SEG026,2024-06-13 17:00:00,North,1.0,3.629,-0.0002,1,1,1,0
SEG026,2024-07-04 18:00:00,North,1.0,3.14,-0.0589,1,1,1,1
SEG026,2024-07-05 09:00:00,North,1.0,3.789,-0.0315,1,1,1,1
SEG026,2024-07-10 08:00:00,North,1.0,3.639,-0.0283,1,1,1,1
SEG026,2024-08-02 21:00:00,North,1.0,5.625,-0.0042,1,1,1,1
SEG026,2024-08-06 07:00:00,North,1.0,3.098,-0.0359,1,1,1,1
SEG026,2024-08-06 08:00:00,North,1.0,3.637,-0.0293,1,1,1,0
SEG026,2024-08-12 18:00:00,North,1.0,3.023,-0.0139,1,1,1,0
SEG026,2024-08-19 20:00:00,North,1.0,4.262,-0.0275,1,1,1,1
SEG026,2024-08-21 11:00:00,North,1.0,4.929,-0.0107,1,1,1,1
SEG026,2024-09-03 07:00:00,North,1.0,3.098,-0.0109,1,1,1,1
SEG026,2024-09-03 20:00:00,North,1.0,4.405,-0.0342,1,1,1,1
SEG026,2024-09-06 17:00:00,North,1.0,3.302,-0.0543,1,1,1,1
SEG026,2024-09-06 18:00:00,North,1.0,2.674,-0.0025,1,0,0,0
SEG026,2024-09-11 08:00:00,North,1.0,3.639,-0.013,1,1,1,1
SEG026,2024-09-24 13:00:00,North,1.0,4.339,-0.0374,1,1,1,1
SEG026,2024-09-30 12:00:00,North,1.0,3.656,-0.0335,1,1,1,1
SEG026,2024-10-03 05:00:00,North,1.0,6.396,-0.0315,1,1,1,1
SEG026,2024-10-04 18:00:00,North,1.0,2.674,-0.0315,1,0,0,1
SEG026,2024-10-07 06:00:00,North,1.0,6.128,-0.0546,1,1,1,1
SEG026,2024-10-08 12:00:00,North,1.0,3.792,-0.0315,1,1,1,1
SEG026,2024-10-15 17:00:00,North,1.0,2.841,-0.0516,1,0,0,1
SEG026,2024-10-16 18:00:00,North,1.0,3.612,-0.0295,1,1,1,1
SEG026,2024-10-17 07:00:00,North,1.0,5.464,-0.0124,1,1,1,1
SEG026,2024-10-21 12:00:00,North,1.0,3.656,-0.021,1,1,1,1
SEG026,2024-10-25 15:00:00,North,0.9706,3.77,-0.0375,1,1,1,1
SEG026,2024-10-28 08:00:00,North,1.0,5.278,-0.0423,1,1,1,1
SEG026,2024-10-29 18:00:00,North,1.0,4.147,-0.0028,1,1,1,1
SEG026,2024-10-31 09:00:00,North,1.0,3.333,-0.025,1,1,1,1
SEG026,2024-11-06 10:00:00,North,1.0,5.941,-0.0212,1,1,1,1
SEG026,2024-11-07 17:00:00,North,1.0,3.629,-0.0209,1,1,1,1
SEG026,2024-11-07 18:00:00,North,1.0,3.14,-0.029,1,1,1,0
SEG026,2024-11-09 15:00:00,North,1.0,6.289,-0.0341,1,1,1,1
SEG026,2024-11-14 06:00:00,North,1.0,5.178,-0.0506,1,1,1,1
SEG026,2024-11-15 14:00:00,North,1.0,4.316,-0.0387,1,1,1,1
SEG026,2024-11-15 15:00:00,North,1.0,3.984,-0.016,1,1,1,1
SEG026,2024-11-18 16:00:00,North,1.0,4.169,-0.0397,1,1,1,1
SEG026,2024-11-18 17:00:00,North,1.0,2.818,-0.0332,1,0,0,1
SEG026,2024-11-18 18:00:00,North,1.0,3.023,-0.002,1,1,1,1
SEG026,2024-11-19 15:00:00,North,1.0,6.003,-0.0129,1,1,1,1
SEG026,2024-11-25 16:00:00,North,1.0,4.169,-0.0309,1,1,1,1
SEG026,2024-11-25 17:00:00,North,1.0,2.818,-0.0445,1,0,0,0
SEG026,2024-12-02 19:00:00,North,1.0,4.934,-0.0176,1,1,1,1
SEG026,2024-12-19 18:00:00,North,1.0,3.14,-0.0182,1,1,1,1
SEG026,2024-12-20 09:00:00,North,1.0,3.789,-0.0552,1,1,1,1
SEG026,2024-12-20 12:00:00,North,1.0,4.365,-0.0479,1,1,1,1
SEG026,2024-12-23 20:00:00,North,1.0,4.262,-0.0319,1,1,1,1
SEG027,2024-01-01 08:00:00,North,1.0,1.455,-0.0012,1,0,0,1
SEG027,2024-01-02 17:00:00,North,1.0,0.984,-0.0156,1,0,0,0
SEG027,2024-01-04 08:00:00,North,1.0,1.077,-0.0092,1,0,0,0
SEG027,2024-01-04 17:00:00,North,0.9792,0.844,-0.0264,1,0,0,0
SEG027,2024-01-04 19:00:00,North,1.0,2.711,-0.0038,1,0,0,0
SEG027,2024-01-05 08:00:00,North,1.0,1.032,-0.0243,1,0,0,0
SEG027,2024-01-05 18:00:00,North,1.0,0.982,-0.0094,1,0,0,0
SEG027,2024-01-11 13:00:00,North,0.9928,3.093,-0.0015,1,1,1,1
SEG027,2024-01-11 17:00:00,North,0.9945,1.026,-0.0149,1,0,0,0
SEG027,2024-01-12 08:00:00,North,0.9997,1.028,-0.0083,1,0,0,0
SEG027,2024-01-15 08:00:00,North,1.0,1.455,-0.0004,1,0,0,0
SEG027,2024-01-16 08:00:00,North,1.0,1.121,-0.0031,1,0,0,0
SEG027,2024-01-17 13:00:00,North,1.0,3.321,-0.0016,1,1,1,1
SEG027,2024-01-17 16:00:00,North,1.0,1.646,-0.0338,1,0,0,1
SEG027,2024-01-18 08:00:00,North,0.9926,0.994,-0.0057,1,0,0,0
SEG027,2024-01-29 08:00:00,North,1.0,1.455,-0.03,1,0,0,0
SEG027,2024-01-29 18:00:00,North,1.0,1.592,-0.007,1,0,0,1
SEG027,2024-01-31 07:00:00,North,1.0,2.498,-0.0042,1,0,0,0
SEG027,2024-02-08 18:00:00,North,1.0,1.072,-0.0058,1,0,0,0
SEG027,2024-02-14 18:00:00,North,1.0,1.413,-0.0224,1,0,0,0
SEG027,2024-02-16 08:00:00,North,1.0,1.032,-0.0134,1,0,0,0
SEG027,2024-02-16 11:00:00,North,1.0,3.264,-0.0028,1,1,1,1
SEG027,2024-02-20 08:00:00,North,1.0,1.121,-0.0096,1,0,0,0
SEG027,2024-02-20 19:00:00,North,0.964,2.503,-0.0008,1,0,0,1
SEG027,2024-02-21 17:00:00,North,1.0,1.117,-0.0092,1,0,0,0
SEG027,2024-02-22 08:00:00,North,1.0,1.077,-0.0433,1,0,0,0
SEG027,2024-02-23 17:00:00,North,1.0,0.869,-0.0155,1,0,0,0
SEG027,2024-02-27 17:00:00,North,0.9889,0.855,-0.0078,1,0,0,0
SEG027,2024-03-01 17:00:00,North,0.9939,0.766,-0.024,1,0,0,0
SEG027,2024-03-06 18:00:00,North,1.0,1.413,-0.0153,1,0,0,0
SEG027,2024-03-07 21:00:00,North,1.0,4.994,-0.0214,1,1,1,1
SEG027,2024-03-08 10:00:00,North,1.0,2.726,-0.0312,1,0,0,1
SEG027,2024-03-08 18:00:00,North,1.0,0.982,-0.0354,1,0,0,0
SEG027,2024-03-11 08:00:00,North,1.0,1.455,-0.0001,1,0,0,0
SEG027,2024-03-14 08:00:00,North,1.0,1.077,-0.0098,1,0,0,0
SEG027,2024-03-21 07:00:00,North,1.0,1.995,-0.0199,1,0,0,0
SEG027,2024-03-21 18:00:00,North,1.0,1.072,-0.0365,1,0,0,0
SEG027,2024-03-22 08:00:00,North,1.0,1.032,-0.0039,1,0,0,0
SEG027,2024-03-22 16:00:00,North,1.0,1.559,-0.0282,1,0,0,0
SEG027,2024-03-22 17:00:00,North,1.0,0.869,-0.0273,1,0,0,0
SEG027,2024-03-28 18:00:00,North,1.0,1.072,-0.0133,1,0,0,0
SEG027,2024-03-29 16:00:00,North,1.0,1.559,-0.0225,1,0,0,1
SEG027,2024-04-01 18:00:00,North,0.9469,0.963,-0.0069,1,0,0,0
SEG027,2024-04-02 08:00:00,North,1.0,1.121,-0.0,1,0,0,0
SEG027,2024-04-03 08:00:00,North,0.9537,0.754,-0.0022,1,0,0,0
SEG027,2024-04-06 08:00:00,North,1.0,2.795,-0.0049,1,0,0,0
SEG027,2024-04-08 17:00:00,North,1.0,1.396,-0.0331,1,0,0,0
SEG027,2024-04-08 23:00:00,North,1.0,4.662,-0.0091,1,1,1,1
SEG027,2024-04-10 06:00:00,North,1.0,3.375,-0.0027,1,1,1,1
SEG027,2024-04-10 16:00:00,North,1.0,1.646,-0.0249,1,0,0,1
SEG027,2024-04-11 17:00:00,North,1.0,1.092,-0.0087,1,0,0,0
SEG027,2024-04-18 10:00:00,North,1.0,2.316,-0.0055,1,0,0,0
SEG027,2024-04-18 11:00:00,North,1.0,3.136,-0.0287,1,1,1,0
SEG027,2024-04-18 17:00:00,North,1.0,1.092,-0.0653,1,0,0,0
SEG027,2024-04-18 19:00:00,North,1.0,2.711,-0.0034,1,0,0,1
SEG027,2024-04-18 20:00:00,North,1.0,3.488,-0.0344,1,1,1,1
SEG027,2024-04-19 09:00:00,North,0.9451,1.414,-0.0003,1,0,0,0
SEG027,2024-04-25 17:00:00,North,1.0,1.092,-0.0146,1,0,0,0
SEG027,2024-04-30 07:00:00,North,1.0,1.759,-0.0198,1,0,0,1
SEG027,2024-04-30 08:00:00,North,1.0,1.121,-0.014,1,0,0,0
SEG027,2024-04-30 13:00:00,North,1.0,3.144,-0.039,1,1,1,1
SEG027,2024-05-01 08:00:00,North,1.0,1.286,-0.0072,1,0,0,1
SEG027,2024-05-02 08:00:00,North,1.0,1.077,-0.0252,1,0,0,0
SEG027,2024-05-03 18:00:00,North,1.0,0.982,-0.0114,1,0,0,0
SEG027,2024-05-07 17:00:00,North,1.0,0.984,-0.0038,1,0,0,0
SEG027,2024-05-09 08:00:00,North,0.9014,-0.032,-0.0156,1,0,0,0
SEG027,2024-05-11 17:00:00,North,1.0,2.34,-0.0316,1,0,0,1
SEG027,2024-05-11 18:00:00,North,1.0,2.959,-0.0148,1,0,0,0
SEG027,2024-05-13 17:00:00,North,0.9847,1.214,-0.0238,1,0,0,0
SEG027,2024-05-14 08:00:00,North,1.0,1.121,-0.0264,1,0,0,0
SEG027,2024-05-15 15:00:00,North,1.0,2.948,-0.0008,1,0,0,0
SEG027,2024-05-22 19:00:00,North,1.0,2.413,-0.0093,1,0,0,1
SEG027,2024-05-24 20:00:00,North,1.0,4.026,-0.0057,1,1,1,1
SEG027,2024-05-27 08:00:00,North,0.9676,1.055,-0.0106,1,0,0,0
SEG027,2024-05-28 17:00:00,North,1.0,0.984,-0.0177,1,0,0,0
SEG027,2024-05-29 08:00:00,North,1.0,1.286,-0.0094,1,0,0,1
SEG027,2024-05-29 11:00:00,North,1.0,3.354,-0.0161,1,1,1,1
SEG027,2024-05-30 16:00:00,North,1.0,2.063,-0.0133,1,0,0,1
SEG027,2024-05-31 17:00:00,North,1.0,0.869,-0.014,1,0,0,0
SEG027,2024-05-31 18:00:00,North,0.9798,0.752,-0.0218,1,0,0,0
SEG027,2024-06-06 18:00:00,North,0.9665,0.7,-0.0219,1,0,0,0
SEG027,2024-06-10 17:00:00,North,1.0,1.396,-0.0282,1,0,0,0
SEG027,2024-06-13 12:00:00,North,1.0,3.162,-0.0003,1,1,1,1
SEG027,2024-06-13 16:00:00,North,0.9895,1.94,-0.0249,1,0,0,0
SEG027,2024-06-14 17:00:00,North,1.0,0.869,-0.0092,1,0,0,0
SEG027,2024-06-14 18:00:00,North,1.0,0.982,-0.0017,1,0,0,0
SEG027,2024-06-18 16:00:00,North,0.9669,1.467,-0.0155,1,0,0,0
SEG027,2024-06-18 17:00:00,North,1.0,0.984,-0.0216,1,0,0,0
SEG027,2024-06-19 08:00:00,North,0.9317,0.502,-0.0005,1,0,0,0
SEG027,2024-06-19 16:00:00,North,0.9455,1.116,-0.0114,1,0,0,0
SEG027,2024-06-19 18:00:00,North,1.0,1.413,-0.0196,1,0,0,0
SEG027,2024-06-20 08:00:00,North,0.9924,0.992,-0.0146,1,0,0,0
SEG027,2024-06-21 17:00:00,North,0.9866,0.643,-0.0159,1,0,0,0
SEG027,2024-06-24 17:00:00,North,1.0,1.396,-0.0338,1,0,0,0
SEG027,2024-06-24 18:00:00,North,1.0,1.592,-0.0113,1,0,0,1
SEG027,2024-06-25 07:00:00,North,1.0,1.759,-0.0249,1,0,0,0
SEG027,2024-06-25 08:00:00,North,1.0,1.121,-0.0121,1,0,0,0
SEG027,2024-06-25 18:00:00,North,0.9736,1.118,-0.0119,1,0,0,0
SEG027,2024-06-26 19:00:00,North,1.0,2.413,-0.0033,1,0,0,1
SEG027,2024-06-27 16:00:00,North,0.9931,1.982,-0.0249,1,0,0,0
SEG027,2024-06-29 17:00:00,North,1.0,2.34,-0.0014,1,0,0,0
SEG027,2024-07-02 17:00:00,North,1.0,0.984,-0.0238,1,0,0,0
SEG027,2024-07-05 07:00:00,North,0.936,0.936,-0.0011,1,0,0,0
SEG027,2024-07-05 16:00:00,North,1.0,1.559,-0.0243,1,0,0,0
SEG027,2024-07-05 18:00:00,North,1.0,0.982,-0.0147,1,0,0,0
SEG027,2024-07-12 17:00:00,North,1.0,0.869,-0.0156,1,0,0,0
SEG027,2024-07-12 18:00:00,North,1.0,0.982,-0.0004,1,0,0,0
SEG027,2024-07-15 07:00:00,North,0.9522,1.96,-0.0067,1,0,0,0
SEG027,2024-07-16 15:00:00,North,1.0,2.908,-0.0174,1,0,0,1
SEG027,2024-07-16 17:00:00,North,1.0,0.984,-0.0126,1,0,0,0
SEG027,2024-07-16 18:00:00,North,1.0,1.386,-0.0184,1,0,0,0
SEG027,2024-07-18 18:00:00,North,0.9807,0.858,-0.0127,1,0,0,0
SEG027,2024-07-19 17:00:00,North,1.0,0.869,-0.0198,1,0,0,0
SEG027,2024-07-19 18:00:00,North,1.0,0.982,-0.0112,1,0,0,0
SEG027,2024-07-22 12:00:00,North,1.0,3.88,-0.0357,1,1,1,1
SEG027,2024-07-23 07:00:00,North,0.9949,1.713,-0.0164,1,0,0,0
SEG027,2024-07-24 16:00:00,North,0.9881,1.53,-0.0147,1,0,0,0
SEG027,2024-07-26 07:00:00,North,1.0,1.596,-0.0319,1,0,0,0
SEG027,2024-07-26 16:00:00,North,1.0,1.559,-0.0026,1,0,0,1
SEG027,2024-07-26 17:00:00,North,0.9933,0.756,-0.032,1,0,0,0
SEG027,2024-08-02 07:00:00,North,1.0,1.596,-0.0007,1,0,0,0
SEG027,2024-08-02 08:00:00,North,0.9808,0.738,-0.0345,1,0,0,0
SEG027,2024-08-02 12:00:00,North,1.0,2.583,-0.0093,1,0,0,1
SEG027,2024-08-02 18:00:00,North,0.9701,0.642,-0.0148,1,0,0,0
SEG027,2024-08-05 17:00:00,North,1.0,1.396,-0.0083,1,0,0,0
SEG027,2024-08-07 08:00:00,North,1.0,1.286,-0.0171,1,0,0,0
SEG027,2024-08-08 08:00:00,North,0.9854,0.913,-0.0187,1,0,0,0
SEG027,2024-08-08 15:00:00,North,1.0,2.273,-0.0056,1,0,0,0
SEG027,2024-08-08 17:00:00,North,1.0,1.092,-0.0241,1,0,0,0
SEG027,2024-08-08 18:00:00,North,1.0,1.072,-0.0138,1,0,0,0
SEG027,2024-08-13 18:00:00,North,1.0,1.386,-0.0076,1,0,0,0
SEG027,2024-08-14 17:00:00,North,0.985,0.95,-0.0205,1,0,0,0
SEG027,2024-08-14 18:00:00,North,1.0,1.413,-0.0305,1,0,0,0
SEG027,2024-08-16 08:00:00,North,0.9862,0.821,-0.0245,1,0,0,0
SEG027,2024-08-16 18:00:00,North,1.0,0.982,-0.0039,1,0,0,0
SEG027,2024-08-19 18:00:00,North,0.9612,1.132,-0.0208,1,0,0,0
SEG027,2024-08-20 07:00:00,North,1.0,1.759,-0.0154,1,0,0,1
SEG027,2024-08-21 10:00:00,North,0.9861,3.335,-0.0168,1,1,1,0
SEG027,2024-08-21 11:00:00,North,0.9447,2.838,-0.0141,1,0,0,0
SEG027,2024-08-21 17:00:00,North,1.0,1.117,-0.0004,1,0,0,0
SEG027,2024-08-22 08:00:00,North,1.0,1.077,-0.0208,1,0,0,0
SEG027,2024-08-26 18:00:00,North,1.0,1.592,-0.0046,1,0,0,0
SEG027,2024-08-28 08:00:00,North,0.9793,1.048,-0.0134,1,0,0,0
SEG027,2024-08-29 08:00:00,North,1.0,1.077,-0.0089,1,0,0,0
SEG027,2024-08-29 16:00:00,North,0.9869,1.91,-0.0239,1,0,0,0
SEG027,2024-08-30 07:00:00,North,0.9214,0.786,-0.007,1,0,0,0
SEG027,2024-09-02 17:00:00,North,0.9944,1.329,-0.0145,1,0,0,0
SEG027,2024-09-03 17:00:00,North,0.9854,0.815,-0.0149,1,0,0,0
SEG027,2024-09-04 08:00:00,North,0.9971,1.253,-0.0287,1,0,0,0
SEG027,2024-09-04 17:00:00,North,1.0,1.117,-0.0331,1,0,0,0
SEG027,2024-09-06 17:00:00,North,1.0,0.869,-0.0175,1,0,0,0
SEG027,2024-09-07 09:00:00,North,1.0,4.075,-0.0082,1,1,1,1
SEG027,2024-09-09 18:00:00,North,1.0,1.592,-0.0155,1,0,0,0
SEG027,2024-09-10 08:00:00,North,1.0,1.121,-0.0295,1,0,0,0
SEG027,2024-09-10 17:00:00,North,1.0,0.984,-0.0401,1,0,0,0
SEG027,2024-09-10 18:00:00,North,0.9337,0.712,-0.0023,1,0,0,0
SEG027,2024-09-12 15:00:00,North,1.0,2.273,-0.0031,1,0,0,1
SEG027,2024-09-12 18:00:00,North,1.0,1.072,-0.0227,1,0,0,1
SEG027,2024-09-12 19:00:00,North,1.0,2.711,-0.0016,1,0,0,0
SEG027,2024-09-13 08:00:00,North,1.0,1.032,-0.0229,1,0,0,1
SEG027,2024-09-13 17:00:00,North,0.9948,0.781,-0.0206,1,0,0,0
SEG027,2024-09-13 18:00:00,North,1.0,0.982,-0.0146,1,0,0,0
SEG027,2024-09-17 17:00:00,North,0.9362,0.246,-0.0185,1,0,0,0
SEG027,2024-09-18 09:00:00,North,1.0,2.206,-0.0108,1,0,0,1
SEG027,2024-09-18 16:00:00,North,0.928,0.946,-0.0061,1,0,0,0
SEG027,2024-09-18 17:00:00,North,0.9864,0.966,-0.0292,1,0,0,0
SEG027,2024-09-19 17:00:00,North,1.0,1.092,-0.0076,1,0,0,0
SEG027,2024-09-20 08:00:00,North,0.9854,0.808,-0.0092,1,0,0,0
SEG027,2024-09-23 17:00:00,North,1.0,1.396,-0.0141,1,0,0,0
SEG027,2024-09-23 18:00:00,North,0.9504,1.004,-0.0033,1,0,0,0
SEG027,2024-09-25 17:00:00,North,1.0,1.117,-0.0278,1,0,0,0
SEG027,2024-09-27 14:00:00,North,1.0,3.03,-0.0055,1,1,1,1
SEG027,2024-10-01 18:00:00,North,1.0,1.386,-0.0108,1,0,0,0
SEG027,2024-10-03 09:00:00,North,1.0,1.975,-0.0188,1,0,0,1
SEG027,2024-10-03 18:00:00,North,1.0,1.072,-0.0177,1,0,0,0
SEG027,2024-10-04 16:00:00,North,1.0,1.559,-0.0017,1,0,0,0
SEG027,2024-10-04 17:00:00,North,0.9972,0.822,-0.0078,1,0,0,0
SEG027,2024-10-08 08:00:00,North,1.0,1.121,-0.0259,1,0,0,0
SEG027,2024-10-10 18:00:00,North,1.0,1.072,-0.0024,1,0,0,0
SEG027,2024-10-11 18:00:00,North,1.0,0.982,-0.0062,1,0,0,0
SEG027,2024-10-16 17:00:00,North,1.0,1.117,-0.0165,1,0,0,1
SEG027,2024-10-18 08:00:00,North,0.9441,0.175,-0.0004,1,0,0,0
SEG027,2024-10-21 08:00:00,North,1.0,1.455,-0.0146,1,0,0,0
SEG027,2024-10-25 16:00:00,North,1.0,1.559,-0.0185,1,0,0,0
SEG027,2024-10-25 17:00:00,North,1.0,0.869,-0.0038,1,0,0,0
SEG027,2024-10-28 17:00:00,North,1.0,1.396,-0.0171,1,0,0,0
SEG027,2024-10-28 18:00:00,North,0.956,1.071,-0.0111,1,0,0,0
SEG027,2024-10-29 17:00:00,North,1.0,0.984,-0.016,1,0,0,0
SEG027,2024-10-31 17:00:00,North,1.0,1.092,-0.0121,1,0,0,0
SEG027,2024-11-05 08:00:00,North,1.0,1.121,-0.0792,1,0,0,0
SEG027,2024-11-06 18:00:00,North,1.0,1.413,-0.0101,1,0,0,0
SEG027,2024-11-08 08:00:00,North,0.9436,0.167,-0.0095,1,0,0,0
SEG027,2024-11-08 18:00:00,North,1.0,0.982,-0.0201,1,0,0,0
SEG027,2024-11-11 07:00:00,North,1.0,2.463,-0.0257,1,0,0,0
SEG027,2024-11-11 09:00:00,North,1.0,2.553,-0.0065,1,0,0,1
SEG027,2024-11-12 17:00:00,North,0.9498,0.403,-0.0048,1,0,0,0
SEG027,2024-11-12 18:00:00,North,1.0,1.386,-0.0074,1,0,0,1
SEG027,2024-11-13 08:00:00,North,0.9759,1.009,-0.0106,1,0,0,0
SEG027,2024-11-13 18:00:00,North,1.0,1.413,-0.0107,1,0,0,0
SEG027,2024-11-14 17:00:00,North,1.0,1.092,-0.0542,1,0,0,0
SEG027,2024-11-18 08:00:00,North,1.0,1.455,-0.007,1,0,0,1
SEG027,2024-11-18 16:00:00,North,0.9764,1.913,-0.0021,1,0,0,0
SEG027,2024-11-18 19:00:00,North,1.0,2.871,-0.007,1,0,0,0
SEG027,2024-11-19 17:00:00,North,1.0,0.984,-0.0014,1,0,0,1
SEG027,2024-11-19 18:00:00,North,1.0,1.386,-0.0187,1,0,0,0
SEG027,2024-11-21 07:00:00,North,0.9939,1.929,-0.0203,1,0,0,0
SEG027,2024-11-21 18:00:00,North,1.0,1.072,-0.0147,1,0,0,0
SEG027,2024-11-22 18:00:00,North,1.0,0.982,-0.0171,1,0,0,0
SEG027,2024-11-28 13:00:00,North,1.0,3.16,-0.0047,1,1,1,0
SEG027,2024-11-29 17:00:00,North,0.9844,0.606,-0.014,1,0,0,0
SEG027,2024-11-29 18:00:00,North,1.0,0.982,-0.0273,1,0,0,0
SEG027,2024-12-02 08:00:00,North,1.0,1.455,-0.0249,1,0,0,0
SEG027,2024-12-02 17:00:00,North,0.9318,0.586,-0.0076,1,0,0,0
SEG027,2024-12-03 22:00:00,North,1.0,5.928,-0.0024,1,1,1,1
SEG027,2024-12-04 09:00:00,North,1.0,2.206,-0.0094,1,0,0,1
SEG027,2024-12-04 16:00:00,North,1.0,1.646,-0.0156,1,0,0,0
SEG027,2024-12-04 17:00:00,North,1.0,1.117,-0.0344,1,0,0,0
SEG027,2024-12-05 07:00:00,North,0.9986,1.98,-0.0173,1,0,0,0
SEG027,2024-12-05 09:00:00,North,1.0,1.975,-0.0161,1,0,0,0
SEG027,2024-12-05 17:00:00,North,1.0,1.092,-0.0249,1,0,0,0
SEG027,2024-12-06 17:00:00,North,1.0,0.869,-0.0218,1,0,0,0
SEG027,2024-12-10 08:00:00,North,1.0,1.121,-0.0121,1,0,0,0
SEG027,2024-12-10 17:00:00,North,1.0,0.984,-0.0126,1,0,0,0
SEG027,2024-12-12 08:00:00,North,1.0,1.077,-0.0161,1,0,0,0
SEG027,2024-12-12 18:00:00,North,1.0,1.072,-0.0131,1,0,0,0
SEG027,2024-12-15 17:00:00,North,1.0,3.836,-0.0024,1,1,1,1
SEG027,2024-12-17 08:00:00,North,1.0,1.121,-0.0149,1,0,0,0
SEG027,2024-12-20 17:00:00,North,1.0,0.869,-0.0096,1,0,0,0
SEG027,2024-12-21 08:00:00,North,0.9487,2.255,-0.0105,1,0,0,0
SEG027,2024-12-24 18:00:00,North,1.0,1.386,-0.0118,1,0,0,0
SEG027,2024-12-25 17:00:00,North,1.0,1.117,-0.0084,1,0,0,0
SEG027,2024-12-26 18:00:00,North,0.996,1.027,-0.0247,1,0,0,0
SEG027,2024-12-27 08:00:00,North,1.0,1.032,-0.0032,1,0,0,0
SEG027,2024-12-27 18:00:00,North,1.0,0.982,-0.014,1,0,0,0
SEG028,2024-04-26 17:00:00,Central,1.0,2.673,-0.0347,1,0,0,1
SEG028,2024-04-29 09:00:00,Central,1.0,3.31,-0.0004,1,1,1,1
SEG028,2024-05-07 08:00:00,Central,0.9925,3.713,-0.0091,1,1,1,1
SEG028,2024-07-04 08:00:00,Central,1.0,2.148,-0.0095,1,0,0,1
SEG028,2024-07-12 08:00:00,Central,1.0,2.801,-0.0172,1,0,0,0
SEG028,2024-09-20 17:00:00,Central,1.0,2.673,-0.0025,1,0,0,0
SEG028,2024-10-31 08:00:00,Central,1.0,2.148,-0.0183,1,0,0,1
SEG028,2024-12-07 18:00:00,Central,1.0,4.097,-0.005,1,1,1,0
SEG029,2024-01-04 18:00:00,Central,0.9675,1.06,-0.0014,1,0,0,0
SEG029,2024-01-12 08:00:00,Central,0.9945,0.916,-0.0064,1,0,0,0
SEG029,2024-02-06 17:00:00,Central,0.9971,1.195,-0.0066,1,0,0,0
SEG029,2024-02-07 08:00:00,Central,1.0,1.558,-0.0055,1,0,0,0
SEG029,2024-02-21 17:00:00,Central,1.0,1.043,-0.0004,1,0,0,0
SEG029,2024-04-04 17:00:00,Central,1.0,1.028,-0.0043,1,0,0,0
SEG029,2024-04-08 17:00:00,Central,0.9851,1.19,-0.0015,1,0,0,0
SEG029,2024-04-24 16:00:00,Central,1.0,1.871,-0.0057,1,0,0,0
SEG029,2024-04-24 17:00:00,Central,1.0,1.043,-0.005,1,0,0,0
SEG029,2024-04-26 17:00:00,Central,1.0,0.869,-0.0004,1,0,0,0
SEG029,2024-05-02 07:00:00,Central,1.0,1.932,-0.0068,1,0,0,0
SEG029,2024-05-30 18:00:00,Central,0.9935,1.333,-0.0013,1,0,0,0
SEG029,2024-06-07 17:00:00,Central,0.9881,0.704,-0.0022,1,0,0,0
SEG029,2024-06-07 18:00:00,Central,0.9988,1.06,-0.0066,1,0,0,0
SEG029,2024-06-10 18:00:00,Central,1.0,1.615,-0.0075,1,0,0,0
SEG029,2024-06-11 08:00:00,Central,0.9608,1.24,-0.0014,1,0,0,0
SEG029,2024-06-13 17:00:00,Central,0.9898,0.909,-0.0004,1,0,0,0
SEG029,2024-06-17 17:00:00,Central,1.0,1.343,-0.0057,1,0,0,0
SEG029,2024-06-19 16:00:00,Central,1.0,1.871,-0.0059,1,0,0,0
SEG029,2024-06-21 07:00:00,Central,1.0,1.647,-0.0055,1,0,0,0
SEG029,2024-06-24 17:00:00,Central,1.0,1.343,-0.0041,1,0,0,0
SEG029,2024-07-04 08:00:00,Central,1.0,1.248,-0.0061,1,0,0,0
SEG029,2024-07-16 16:00:00,Central,1.0,1.872,-0.0011,1,0,0,0
SEG029,2024-07-18 17:00:00,Central,1.0,1.028,-0.0008,1,0,0,0
SEG029,2024-07-19 17:00:00,Central,1.0,0.869,-0.0073,1,0,0,0
SEG029,2024-07-29 18:00:00,Central,0.9984,1.597,-0.006,1,0,0,0
SEG029,2024-07-31 18:00:00,Central,1.0,1.446,-0.0059,1,0,0,0
SEG029,2024-08-01 08:00:00,Central,1.0,1.248,-0.0009,1,0,0,0
SEG029,2024-08-02 17:00:00,Central,1.0,0.869,-0.0059,1,0,0,0
